"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-14;2304.41;2304.41;2304.41;2304.41;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-15;2286.44;2286.44;2286.44;2286.44;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-16;2307.15;2307.15;2307.15;2307.15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-17;2303.68;2303.68;2303.68;2303.68;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-18;2279.22;2279.22;2279.22;2279.22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-21;2264.4;2264.4;2264.4;2264.4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-22;2217.15;2217.15;2217.15;2217.15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-23;2185.78;2185.78;2185.78;2185.78;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-24;2164.24;2164.24;2164.24;2164.24;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-25;2189.18;2189.18;2189.18;2189.18;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-28;2158.1;2158.1;2158.1;2158.1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-29;2176.99;2176.99;2176.99;2176.99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-09-30;2193.63;2193.63;2193.63;2193.63;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-01;2172.27;2172.27;2172.27;2172.27;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-02;2153.03;2153.03;2153.03;2153.03;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-05;2207.86;2207.86;2207.86;2207.86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-06;2232.21;2232.21;2232.21;2232.21;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-07;2243.96;2243.96;2243.96;2243.96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-08;2259.01;2259.01;2259.01;2259.01;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-09;2311.55;2311.55;2311.55;2311.55;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-12;2287.69;2287.69;2287.69;2287.69;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-13;2302.84;2302.84;2302.84;2302.84;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-14;2305.79;2305.79;2305.79;2305.79;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-15;2318.1;2318.1;2318.1;2318.1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-16;2298.14;2298.14;2298.14;2298.14;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-19;2296.91;2296.91;2296.91;2296.91;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-20;2305.66;2305.66;2305.66;2305.66;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-21;2288.69;2288.69;2288.69;2288.69;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-22;2291.76;2291.76;2291.76;2291.76;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-23;2309.63;2309.63;2309.63;2309.63;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-26;2291.8;2291.8;2291.8;2291.8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-27;2310.22;2310.22;2310.22;2310.22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-28;2311.18;2311.18;2311.18;2311.18;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-29;2287.07;2287.07;2287.07;2287.07;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-10-30;2290.99;2290.99;2290.99;2290.99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-02;2323.41;2323.41;2323.41;2323.41;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-03;2360.69;2360.69;2360.69;2360.69;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-05;2364.28;2364.28;2364.28;2364.28;0;;
