<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GLDRUB_TOM;D;20240515;000000;6812.8;6839.4;6790.4;6821;36573
GLDRUB_TOM;D;20240516;000000;6853.4;6888.7;6816.4;6855;34285
GLDRUB_TOM;D;20240517;000000;6885;6909.8;6840.5;6869.6;29084
GLDRUB_TOM;D;20240518;000000;6860.1;6933;6855.1;6912.4;42412
GLDRUB_TOM;D;20240521;000000;6972.3;7023.9;6943.9;6990;130996
GLDRUB_TOM;D;20240522;000000;6984.1;6991;6913.9;6969.5;47217
GLDRUB_TOM;D;20240523;000000;6953.2;6969.4;6840.6;6880.1;39725
GLDRUB_TOM;D;20240524;000000;6853;6870;6730.1;6745;39726
GLDRUB_TOM;D;20240525;000000;6730;6759.6;6690;6730;44626
GLDRUB_TOM;D;20240528;000000;6730;6744.9;6661.1;6707;53714
GLDRUB_TOM;D;20240529;000000;6707.2;6731.5;6641.1;6687.9;75399
GLDRUB_TOM;D;20240530;000000;6707;6742.9;6679;6680.1;43128
GLDRUB_TOM;D;20240531;000000;6680.2;6730;6646.2;6705.2;139838
GLDRUB_TOM;D;20240601;000000;6727;6755.5;6671;6671;93579
GLDRUB_TOM;D;20240604;000000;6672.1;6695;6600.2;6610;86786
GLDRUB_TOM;D;20240605;000000;6620;6663.9;6585;6585;143584
GLDRUB_TOM;D;20240606;000000;6600;6680;6587.3;6680;43213
GLDRUB_TOM;D;20240607;000000;6684;6735.9;6674.8;6724;58958
GLDRUB_TOM;D;20240608;000000;6725.5;6740;6590;6622.9;67972
GLDRUB_TOM;D;20240611;000000;6601.9;6607.7;6549.9;6564.9;36799
GLDRUB_TOM;D;20240612;000000;6564.9;6627.8;6550;6609.9;32985
GLDRUB_TOM;D;20240614;000000;6650;6697.9;6426.2;6538;109931
GLDRUB_TOM;D;20240615;000000;6550;6627.9;6520.1;6608;49688
GLDRUB_TOM;D;20240618;000000;6608;6629;6460;6494.9;94083
GLDRUB_TOM;D;20240619;000000;6494.5;6500;6412.4;6423.1;81156
GLDRUB_TOM;D;20240620;000000;6400;6410.8;6250;6360.2;238013
GLDRUB_TOM;D;20240621;000000;6360.1;6590.9;6299.1;6577;105349
GLDRUB_TOM;D;20240622;000000;6580;6810;6556;6624.9;146096
GLDRUB_TOM;D;20240625;000000;6600;6618.8;6481;6513.4;58526
GLDRUB_TOM;D;20240626;000000;6513.4;6548.2;6480;6531.2;57534
GLDRUB_TOM;D;20240627;000000;6531.2;6543;6464.2;6475.4;58131
GLDRUB_TOM;D;20240628;000000;6475;6520;6382.1;6490.2;104659
GLDRUB_TOM;D;20240629;000000;6490.2;6650;6466.8;6524;70587
GLDRUB_TOM;D;20240702;000000;6520.3;6625.5;6520.3;6583.9;47843
GLDRUB_TOM;D;20240703;000000;6570;6640;6565;6580;71229
GLDRUB_TOM;D;20240704;000000;6585;6707.6;6585;6700;86023
GLDRUB_TOM;D;20240705;000000;6700;6768.7;6680.1;6735;49839
GLDRUB_TOM;D;20240706;000000;6750;6771.9;6659.9;6721.2;60474
GLDRUB_TOM;D;20240709;000000;6746.4;6797.6;6690.1;6790.9;44425
GLDRUB_TOM;D;20240710;000000;6703;6742.7;6640;6685;76827
GLDRUB_TOM;D;20240711;000000;6685.7;6745.6;6685.5;6729;52517
GLDRUB_TOM;D;20240712;000000;6729;6818.9;6716.3;6814.8;73961
GLDRUB_TOM;D;20240713;000000;6775;6810;6766;6785.2;58480
GLDRUB_TOM;D;20240716;000000;6800;6850;6759;6823.1;98490
GLDRUB_TOM;D;20240717;000000;6823;6940;6810;6935;104637
GLDRUB_TOM;D;20240718;000000;6935;7009;6915;6920;143360
GLDRUB_TOM;D;20240719;000000;6920;6972.3;6905;6926;98269
GLDRUB_TOM;D;20240720;000000;6865;7000;6752.2;6830;201677
GLDRUB_TOM;D;20240723;000000;6800.1;6867;6757.4;6767.1;98712
GLDRUB_TOM;D;20240724;000000;6770.3;6799.1;6728.6;6760;85470
GLDRUB_TOM;D;20240725;000000;6767.1;6790;6747.8;6770;54099
GLDRUB_TOM;D;20240726;000000;6667;6687.9;6580;6634.8;88565
GLDRUB_TOM;D;20240727;000000;6618.9;6730;6600.1;6730;81972
GLDRUB_TOM;D;20240730;000000;6747;6772.5;6643.1;6655;64748
GLDRUB_TOM;D;20240731;000000;6685.9;6740.2;6661.5;6715.9;81117
GLDRUB_TOM;D;20240801;000000;6756;6795.9;6752.3;6760;74368
GLDRUB_TOM;D;20240802;000000;6795;6817;6677.4;6766.9;82511
GLDRUB_TOM;D;20240803;000000;6785.1;6842.7;6702;6730.5;76044
GLDRUB_TOM;D;20240806;000000;6734.9;6766.7;6560;6665;132315
GLDRUB_TOM;D;20240807;000000;6660.8;6694.9;6605.1;6644.9;56906
GLDRUB_TOM;D;20240808;000000;6665;6690.3;6620;6647.9;38084
GLDRUB_TOM;D;20240809;000000;6647.9;6750;6620;6730;53122
GLDRUB_TOM;D;20240810;000000;6730;6749.9;6705.9;6740;62449
GLDRUB_TOM;D;20240813;000000;6741;6965;6739.1;6949.6;155219
GLDRUB_TOM;D;20240814;000000;6950;7054.8;6916.3;7020.1;200905
GLDRUB_TOM;D;20240815;000000;7049.5;7061;6820;6839.9;110180
GLDRUB_TOM;D;20240816;000000;6840.2;6939.9;6837.3;6886.9;58130
GLDRUB_TOM;D;20240817;000000;6890;6974.5;6873.2;6972;102230
GLDRUB_TOM;D;20240820;000000;6995.4;7078.9;6993;7058;180515
GLDRUB_TOM;D;20240821;000000;7069;7157.3;7028.5;7133.9;216608
GLDRUB_TOM;D;20240822;000000;7120.5;7168.2;7025.5;7117.9;129229
GLDRUB_TOM;D;20240823;000000;7117.9;7117.9;7008;7019.9;222533
GLDRUB_TOM;D;20240824;000000;7020;7172;6993.1;7159.9;180035
GLDRUB_TOM;D;20240827;000000;7159.9;7282.2;7107.5;7219.1;95066
GLDRUB_TOM;D;20240828;000000;7219;7289.8;7150;7251;118459
GLDRUB_TOM;D;20240829;000000;7251;7289;7221.8;7260.3;113333
GLDRUB_TOM;D;20240830;000000;7274.2;7365.5;7266.3;7361;90015
GLDRUB_TOM;D;20240831;000000;7355;7419;7250.2;7251;120814
GLDRUB_TOM;D;20240903;000000;7260;7292.9;7100;7218.9;110521
GLDRUB_TOM;D;20240904;000000;7209.9;7210;7051.8;7055;130540
GLDRUB_TOM;D;20240905;000000;7055.1;7200;7035;7172;171749
GLDRUB_TOM;D;20240906;000000;7179.8;7230;7146;7163;93572
GLDRUB_TOM;D;20240907;000000;7171;7264.2;7171;7220;221455
GLDRUB_TOM;D;20240910;000000;7199;7258;7166.6;7240;122061
GLDRUB_TOM;D;20240911;000000;7241.3;7317.6;7241.3;7313;89499
GLDRUB_TOM;D;20240912;000000;7330;7378.9;7264.5;7303.5;183505
GLDRUB_TOM;D;20240913;000000;7330;7438;7280;7421.1;120303
GLDRUB_TOM;D;20240914;000000;7460;7510;7424;7508.1;172300
GLDRUB_TOM;D;20240917;000000;7520;7610;7519;7590.4;131157
GLDRUB_TOM;D;20240918;000000;7582.5;7618.4;7512.1;7554;81943
GLDRUB_TOM;D;20240919;000000;7560;7600;7534.9;7570;162675
GLDRUB_TOM;D;20240920;000000;7590.1;7696.5;7590.1;7660.2;160008
GLDRUB_TOM;D;20240921;000000;7696.5;7775;7671;7763.7;130755
GLDRUB_TOM;D;20240924;000000;7767;7817.7;7742.1;7814.9;146838
GLDRUB_TOM;D;20240925;000000;7810.5;7845;7765;7790.1;103603
GLDRUB_TOM;D;20240926;000000;7816;7904.1;7797.7;7879.1;133350
GLDRUB_TOM;D;20240927;000000;7888.5;7930;7855;7907.4;173830
GLDRUB_TOM;D;20240928;000000;7910;7935;7896;7908.5;75027
GLDRUB_TOM;D;20241001;000000;7908.5;7947.8;7855;7909;122655
GLDRUB_TOM;D;20241002;000000;7908.5;8004.9;7875.8;7993;111126
GLDRUB_TOM;D;20241003;000000;7990;8074.9;7982.2;8049.9;108690
GLDRUB_TOM;D;20241004;000000;8051;8080;7961;8018.2;141658
GLDRUB_TOM;D;20241005;000000;8035;8136;8020;8118.8;105674
GLDRUB_TOM;D;20241008;000000;8095;8189.3;8055.3;8150.5;87473
GLDRUB_TOM;D;20241009;000000;8147.5;8175;8069.4;8080;101707
GLDRUB_TOM;D;20241010;000000;8078.9;8144.8;8065;8127.9;82541
GLDRUB_TOM;D;20241011;000000;8125.9;8163;8102.8;8114;105752
GLDRUB_TOM;D;20241012;000000;8127;8153;8065.3;8122.5;98687
GLDRUB_TOM;D;20241015;000000;8130;8179.9;8130;8135.1;116404
GLDRUB_TOM;D;20241016;000000;8149.9;8247;8140.1;8247;181355
GLDRUB_TOM;D;20241017;000000;8260;8329;8236.9;8254;107247
GLDRUB_TOM;D;20241018;000000;8272;8315;8237.9;8300;93419
GLDRUB_TOM;D;20241019;000000;8330;8363;8296;8353;154518
GLDRUB_TOM;D;20241022;000000;8362;8450;8361;8422.2;162229
GLDRUB_TOM;D;20241023;000000;8498.9;8498.9;8442.8;8479;82191
GLDRUB_TOM;D;20241024;000000;8533;8533;8404.9;8428;246027
GLDRUB_TOM;D;20241025;000000;8450;8474.1;8416.3;8435;124703
GLDRUB_TOM;D;20241026;000000;8450;8468.1;8379.4;8402;214481
GLDRUB_TOM;D;20241029;000000;8402;8519.7;8402;8516.6;239446
GLDRUB_TOM;D;20241030;000000;8541;8638.9;8541;8612.8;215252
GLDRUB_TOM;D;20241031;000000;8658;8697.7;8630.4;8658.7;238168
GLDRUB_TOM;D;20241101;000000;8664.7;8675;8506;8530;187175
GLDRUB_TOM;D;20241102;000000;8565;8645;8551.6;8620;155941
GLDRUB_TOM;D;20241103;000000;8613;8629.2;8561.2;8619.7;81712
GLDRUB_TOM;D;20241106;000000;8630;8659.8;8604;8631.1;135222
GLDRUB_TOM;D;20241107;000000;8547;8606.5;8220;8356.3;265951
GLDRUB_TOM;D;20241108;000000;8213;8446.6;8213;8445;168172
GLDRUB_TOM;D;20241109;000000;8342;8498.9;8342;8473;236995
GLDRUB_TOM;D;20241112;000000;8463;8463;8037;8100.6;327692
GLDRUB_TOM;D;20241113;000000;8100.6;8177.9;8100.6;8151;223598
GLDRUB_TOM;D;20241114;000000;8175;8219.6;8135;8168.9;166834
GLDRUB_TOM;D;20241115;000000;8095.5;8117;8010;8105;185332
GLDRUB_TOM;D;20241116;000000;8120;8162.4;8100;8116;394829
GLDRUB_TOM;D;20241119;000000;8195;8319.6;8190;8319.6;109065
GLDRUB_TOM;D;20241120;000000;8345;8499.9;8345;8411;166876
GLDRUB_TOM;D;20241121;000000;8420;8496.2;8401;8474.8;108807
GLDRUB_TOM;D;20241122;000000;8501.2;8636;8501.2;8633;136125
GLDRUB_TOM;D;20241123;000000;8698.5;8917.9;8698.5;8888.2;228754
GLDRUB_TOM;D;20241126;000000;8657.8;8988.8;8475;8820.3;284152
GLDRUB_TOM;D;20241127;000000;8829;8950;8661.2;8934.9;261207
GLDRUB_TOM;D;20241128;000000;8951;9264.9;8900;9036.8;527587
GLDRUB_TOM;D;20241129;000000;9036.8;9243.7;8947.3;9000;270235
GLDRUB_TOM;D;20241130;000000;9060;9200;8950;8980;327953
GLDRUB_TOM;D;20241203;000000;8950;9027.5;8858.8;8990;157277
GLDRUB_TOM;D;20241204;000000;8990;9037.9;8853.3;8897.9;169663
GLDRUB_TOM;D;20241205;000000;8893;8895;8745.2;8881.1;209259
GLDRUB_TOM;D;20241206;000000;8902.2;8978.5;8470;8547.9;306034
GLDRUB_TOM;D;20241207;000000;8563.5;8563.5;8312.4;8385;275564
GLDRUB_TOM;D;20241210;000000;8390;8668.9;8340;8654;253471
GLDRUB_TOM;D;20241211;000000;8660;8685;8400;8643.9;179258
GLDRUB_TOM;D;20241212;000000;8654;8903;8631.7;8886.2;214839
GLDRUB_TOM;D;20241213;000000;8900.9;8977;8657.4;8699;173961
GLDRUB_TOM;D;20241214;000000;8740;8812;8673.5;8709.9;123564
GLDRUB_TOM;D;20241217;000000;8709.9;8727.2;8607;8661.9;205024
GLDRUB_TOM;D;20241218;000000;8635.5;8660;8575.2;8641.4;145767
GLDRUB_TOM;D;20241219;000000;8691;8727.3;8575.5;8629.9;256020
GLDRUB_TOM;D;20241220;000000;8600;8609;8490;8524.4;246799
GLDRUB_TOM;D;20241221;000000;8553;8660;8483.7;8660;178219
GLDRUB_TOM;D;20241224;000000;8662;8667;8471.2;8518.9;196550
GLDRUB_TOM;D;20241225;000000;8518.9;8523.7;8410.3;8440;170629
GLDRUB_TOM;D;20241226;000000;8451;8488.6;8425.4;8435;162575
GLDRUB_TOM;D;20241227;000000;8435;8495;8400;8458.4;236959
GLDRUB_TOM;D;20241228;000000;8458.4;8559.6;8360;8429.9;308550
GLDRUB_TOM;D;20241229;000000;8419.9;8599.9;8387.1;8565.5;118512
GLDRUB_TOM;D;20241231;000000;8565;8670;8452.3;8550;37479
GLDRUB_TOM;D;20250104;000000;8725;8818;8675.1;8710.6;67367
GLDRUB_TOM;D;20250107;000000;8725;8750;8544.9;8619;30548
GLDRUB_TOM;D;20250109;000000;8650;8698;8600.1;8640;14790
GLDRUB_TOM;D;20250110;000000;8642;8780;8642;8760;132084
GLDRUB_TOM;D;20250111;000000;8760;8905;8750.5;8890;188602
GLDRUB_TOM;D;20250114;000000;8890;8929;8821.8;8833.2;142116
GLDRUB_TOM;D;20250115;000000;8847.9;8901.6;8820;8855.1;156118
GLDRUB_TOM;D;20250116;000000;8870.2;8948.8;8867.6;8905.3;143081
GLDRUB_TOM;D;20250117;000000;8923;8997.7;8921;8989.9;231799
GLDRUB_TOM;D;20250118;000000;8999.1;9049.8;8933;8955;249209
GLDRUB_TOM;D;20250121;000000;8957.1;8988;8880.1;8934.9;243562
GLDRUB_TOM;D;20250122;000000;8938.1;8966;8820;8848;185274
GLDRUB_TOM;D;20250123;000000;8860.3;8894;8823.2;8835;93370
GLDRUB_TOM;D;20250124;000000;8851;8880;8802.4;8831.5;95661
GLDRUB_TOM;D;20250125;000000;8881;8947;8811.2;8866.7;159266
GLDRUB_TOM;D;20250128;000000;8854.8;8854.9;8680;8723;380575
GLDRUB_TOM;D;20250129;000000;8743.2;8788;8650;8673.8;173028
GLDRUB_TOM;D;20250130;000000;8680;8723;8647.6;8671;188175
GLDRUB_TOM;D;20250131;000000;8687;8763.8;8684.9;8751.1;170845
GLDRUB_TOM;D;20250201;000000;8774.5;8881.5;8753.1;8840;146739
GLDRUB_TOM;D;20250204;000000;8857;8922.8;8830;8892.9;115641
GLDRUB_TOM;D;20250205;000000;8882.5;8899;8830.2;8865.3;107094
GLDRUB_TOM;D;20250206;000000;8945;8976.2;8845.5;8850.4;211148
GLDRUB_TOM;D;20250207;000000;8798;8938.9;8708.3;8920;218660
GLDRUB_TOM;D;20250208;000000;8935;9007;8881.3;8999.9;166396
GLDRUB_TOM;D;20250211;000000;9000;9028.8;8975;8977;142304
GLDRUB_TOM;D;20250212;000000;9015.5;9015.5;8856.8;8903;162539
GLDRUB_TOM;D;20250213;000000;8868;8889.9;8685.3;8756.8;303298
GLDRUB_TOM;D;20250214;000000;8638;8692.5;8432;8600;225160
GLDRUB_TOM;D;20250215;000000;8592;8759.9;8555.3;8678.4;345438
GLDRUB_TOM;D;20250218;000000;8675;8690;8500;8520.9;234971
GLDRUB_TOM;D;20250219;000000;8561;8619.9;8543.2;8611.9;235732
GLDRUB_TOM;D;20250220;000000;8615;8644;8562.5;8600;127651
GLDRUB_TOM;D;20250221;000000;8593;8599.5;8369;8377;206200
GLDRUB_TOM;D;20250222;000000;8310;8449.9;8278;8355;214392
GLDRUB_TOM;D;20250225;000000;8350;8425;8290;8303.2;274434
GLDRUB_TOM;D;20250226;000000;8283;8283;8068;8109;154955
GLDRUB_TOM;D;20250227;000000;8112;8257.9;8011;8219.6;270141
GLDRUB_TOM;D;20250228;000000;8200;8300;8100;8209.4;260361
GLDRUB_TOM;D;20250301;000000;8230.5;8249.4;8150.1;8168.5;185584
GLDRUB_TOM;D;20250304;000000;8277;8343.8;8181.7;8318;183712
GLDRUB_TOM;D;20250305;000000;8286;8430;8242.6;8360.9;206097
GLDRUB_TOM;D;20250306;000000;8381;8450;8360;8415;177252
GLDRUB_TOM;D;20250307;000000;8461;8487.5;8361;8419.9;110344
GLDRUB_TOM;D;20250308;000000;8420.2;8438;8315;8350;231645
GLDRUB_TOM;D;20250311;000000;8335.5;8419;8182.7;8230;223838
GLDRUB_TOM;D;20250312;000000;8180;8187.9;8085.5;8157;135027
GLDRUB_TOM;D;20250313;000000;8157;8250;8157;8212.9;167381
GLDRUB_TOM;D;20250314;000000;8274.9;8299.9;8195;8294;218791
GLDRUB_TOM;D;20250315;000000;8300;8335;8250;8289.8;169152
GLDRUB_TOM;D;20250318;000000;8288;8288;8094;8102;175569
GLDRUB_TOM;D;20250319;000000;8116;8217.9;7979.9;8149.2;467002
GLDRUB_TOM;D;20250320;000000;8197;8310;8140.9;8260;260451
GLDRUB_TOM;D;20250321;000000;8359;8397.9;8286.1;8323.4;289631
GLDRUB_TOM;D;20250322;000000;8355;8366.4;8255;8321.8;187279
GLDRUB_TOM;D;20250325;000000;8275;8327.1;8199.3;8291.9;187149
GLDRUB_TOM;D;20250326;000000;8309;8319;8186.6;8208.4;242584
GLDRUB_TOM;D;20250327;000000;8209;8265;8157;8157;206580
GLDRUB_TOM;D;20250328;000000;8213;8222.6;8150.9;8160;338194
GLDRUB_TOM;D;20250329;000000;8225;8435;8202.6;8408;268153
GLDRUB_TOM;D;20250401;000000;8581;8600;8460;8500.1;283628
GLDRUB_TOM;D;20250402;000000;8543;8582.5;8404.1;8415;226291
GLDRUB_TOM;D;20250403;000000;8423;8494.8;8393;8461.1;259694
GLDRUB_TOM;D;20250404;000000;8461;8511.8;8291.1;8415.3;390627
GLDRUB_TOM;D;20250405;000000;8415.8;8585;8345.9;8420.7;441685
GLDRUB_TOM;D;20250408;000000;8516;8544.9;8311.3;8311.3;195763
GLDRUB_TOM;D;20250409;000000;8363;8398.9;8311.3;8360;209030
GLDRUB_TOM;D;20250410;000000;8468.5;8545.2;8431.2;8514.9;673765
GLDRUB_TOM;D;20250411;000000;8514.9;8618.1;8481.5;8577;340259
GLDRUB_TOM;D;20250412;000000;8639;8710;8556;8589;399124
GLDRUB_TOM;D;20250415;000000;8589;8634.7;8534.5;8568;369541
GLDRUB_TOM;D;20250416;000000;8595;8622.2;8531;8605;330259
GLDRUB_TOM;D;20250417;000000;8755.2;8885.6;8704.7;8851;608533
GLDRUB_TOM;D;20250418;000000;8858;8880;8683.7;8697.9;322037
GLDRUB_TOM;D;20250419;000000;8700;8800;8637.9;8710;337134
GLDRUB_TOM;D;20250422;000000;8825;8920;8786;8919;260657
GLDRUB_TOM;D;20250423;000000;9058;9087;8965.8;9033;478762
GLDRUB_TOM;D;20250424;000000;8802.5;8915.4;8670;8723.6;594083
GLDRUB_TOM;D;20250425;000000;8845.5;8900.3;8807.3;8846.8;299946
GLDRUB_TOM;D;20250426;000000;8789;8834;8710;8739;249557
GLDRUB_TOM;D;20250429;000000;8750.1;8772.9;8627;8698.9;409412
GLDRUB_TOM;D;20250430;000000;8701.1;8719.9;8630;8662.1;259709
GLDRUB_TOM;D;20250501;000000;8678;8709.8;8560;8610.3;248664
GLDRUB_TOM;D;20250503;000000;8560;8690;8556.3;8599.8;78401
GLDRUB_TOM;D;20250506;000000;8672.5;8684.9;8599.9;8675;181738
GLDRUB_TOM;D;20250507;000000;8756.5;8824.9;8741;8802;254910
GLDRUB_TOM;D;20250508;000000;8825;8890;8748;8853.2;254278
GLDRUB_TOM;D;20250509;000000;8770;8861;8759.8;8773.1;32847
GLDRUB_TOM;D;20250513;000000;8580;8580;8375;8417;296831
GLDRUB_TOM;D;20250514;000000;8453.6;8493.1;8420;8450;396090
GLDRUB_TOM;D;20250515;000000;8426;8447.4;8270;8325;242635
GLDRUB_TOM;D;20250516;000000;8251;8330;8176;8326.9;201332
GLDRUB_TOM;D;20250517;000000;8325;8371.1;8252;8340;355311
GLDRUB_TOM;D;20250520;000000;8408;8425;8342.5;8360.9;557720
GLDRUB_TOM;D;20250521;000000;8325;8525;8311.1;8513;308493
GLDRUB_TOM;D;20250522;000000;8550.3;8571;8431.2;8479.9;613749
GLDRUB_TOM;D;20250523;000000;8501;8514.9;8358.6;8459.9;281855
GLDRUB_TOM;D;20250524;000000;8503.2;8561;8465;8529.6;334234
GLDRUB_TOM;D;20250527;000000;8485.1;8520;8475;8513.1;213630
GLDRUB_TOM;D;20250528;000000;8484.6;8484.6;8397.3;8407;277808
GLDRUB_TOM;D;20250529;000000;8403;8443.5;8331.1;8348.3;334477
GLDRUB_TOM;D;20250530;000000;8239.5;8305.7;8205.2;8275.1;311980
GLDRUB_TOM;D;20250531;000000;8276.5;8327.3;8250;8285.8;413532
GLDRUB_TOM;D;20250603;000000;8443;8513.9;8425.1;8476;313911
GLDRUB_TOM;D;20250604;000000;8468.6;8474.2;8426.4;8443.7;346663
GLDRUB_TOM;D;20250605;000000;8465;8578.1;8403;8560;598553
GLDRUB_TOM;D;20250606;000000;8559;8588.6;8469;8485.8;400003
GLDRUB_TOM;D;20250607;000000;8523.5;8555;8405;8440;252404
GLDRUB_TOM;D;20250610;000000;8440;8443.7;8306.3;8411;184876
GLDRUB_TOM;D;20250611;000000;8383;8394.2;8283.2;8290.4;278846
GLDRUB_TOM;D;20250612;000000;8353;8466.8;8353;8435;285979
GLDRUB_TOM;D;20250614;000000;8588;8599;8500;8541.2;96944
GLDRUB_TOM;D;20250617;000000;8510;8549.3;8452.5;8515;399895
GLDRUB_TOM;D;20250618;000000;8488;8510;8440.8;8444.4;405830
GLDRUB_TOM;D;20250619;000000;8445;8489;8421;8465;339356
GLDRUB_TOM;D;20250620;000000;8418.8;8430.2;8364.8;8430;530715
GLDRUB_TOM;D;20250621;000000;8401.1;8434.9;8380;8388;298000
GLDRUB_TOM;D;20250624;000000;8388;8436;8370;8436;277162
GLDRUB_TOM;D;20250625;000000;8322;8400;8252;8280.5;250421
GLDRUB_TOM;D;20250626;000000;8322;8336;8269.9;8280;228901
GLDRUB_TOM;D;20250627;000000;8313.1;8331;8289.1;8295;403874
GLDRUB_TOM;D;20250628;000000;8250;8259.7;8175;8176;332084
GLDRUB_TOM;D;20250701;000000;8206;8246.7;8185;8208;259690
GLDRUB_TOM;D;20250702;000000;8303;8351;8291.3;8340;432000
GLDRUB_TOM;D;20250703;000000;8327;8368.7;8307.3;8363.6;176061
GLDRUB_TOM;D;20250704;000000;8400;8422.2;8323.4;8352.8;198220
GLDRUB_TOM;D;20250705;000000;8386;8406;8333.8;8350;258686
GLDRUB_TOM;D;20250708;000000;8317.9;8317.9;8241.1;8290;659640
GLDRUB_TOM;D;20250709;000000;8297.7;8322;8204.5;8230;310886
GLDRUB_TOM;D;20250710;000000;8230;8261;8165;8255.2;208783
GLDRUB_TOM;D;20250711;000000;8271;8300;8240;8242.1;258090
GLDRUB_TOM;D;20250712;000000;8265;8419;8265;8396;379719
GLDRUB_TOM;D;20250715;000000;8401.5;8424.7;8324.5;8338.8;461692
GLDRUB_TOM;D;20250716;000000;8360;8361.8;8260;8292;314410
GLDRUB_TOM;D;20250717;000000;8299;8400;8268.6;8350.2;510169
GLDRUB_TOM;D;20250718;000000;8340;8345.8;8262.4;8314.8;340003
GLDRUB_TOM;D;20250719;000000;8315;8410;8315;8371.1;279615
GLDRUB_TOM;D;20250722;000000;8401;8456;8363.4;8439.6;209021
GLDRUB_TOM;D;20250723;000000;8430;8515;8401.7;8510;558707
GLDRUB_TOM;D;20250724;000000;8518.9;8532;8482.6;8483.3;384664
GLDRUB_TOM;D;20250725;000000;8431;8500;8406;8483;647245
GLDRUB_TOM;D;20250726;000000;8483.3;8508.9;8381.5;8397.7;266944
GLDRUB_TOM;D;20250729;000000;8408.5;8549;8401.8;8539;372952
GLDRUB_TOM;D;20250730;000000;8581;8692.9;8570.6;8660.9;604922
GLDRUB_TOM;D;20250731;000000;8651;8673.6;8477.8;8500;469299
GLDRUB_TOM;D;20250801;000000;8520;8520;8395.1;8421.1;483424
GLDRUB_TOM;D;20250802;000000;8421.1;8533.6;8412.4;8510;236476
GLDRUB_TOM;D;20250805;000000;8524.1;8575;8506.9;8571;386565
GLDRUB_TOM;D;20250806;000000;8557.8;8638;8537;8634.8;622171
GLDRUB_TOM;D;20250807;000000;8604;8647.9;8590.3;8640;372152
GLDRUB_TOM;D;20250808;000000;8629;8629;8563.3;8602.8;514560
GLDRUB_TOM;D;20250809;000000;8640;8702;8638.3;8655;354586
GLDRUB_TOM;D;20250812;000000;8571;8571;8493.2;8530;311211
GLDRUB_TOM;D;20250813;000000;8530;8545.4;8470;8490;390319
GLDRUB_TOM;D;20250814;000000;8513.5;8560;8513.5;8550.1;325765
GLDRUB_TOM;D;20250815;000000;8556;8574.8;8490.1;8503;228709
GLDRUB_TOM;D;20250816;000000;8530;8611;8506;8532;241322
GLDRUB_TOM;D;20250819;000000;8556;8602;8556;8571.8;311095
GLDRUB_TOM;D;20250820;000000;8572;8606;8541.3;8541.3;469600
GLDRUB_TOM;D;20250821;000000;8550;8574.9;8513.6;8569;194935
GLDRUB_TOM;D;20250822;000000;8570;8600.9;8541.3;8593.7;141788
GLDRUB_TOM;D;20250823;000000;8579.8;8669.9;8556.2;8654.9;410299
GLDRUB_TOM;D;20250826;000000;8651.1;8680.1;8612.5;8649.9;471102
GLDRUB_TOM;D;20250827;000000;8645;8694.8;8631;8650;226694
GLDRUB_TOM;D;20250828;000000;8671;8708;8641.8;8696.7;166664
GLDRUB_TOM;D;20250829;000000;8706;8717;8690;8710;312653
GLDRUB_TOM;D;20250830;000000;8730;8830;8725.1;8810.2;304449
GLDRUB_TOM;D;20250902;000000;8924.4;8940.9;8867;8890;463771
GLDRUB_TOM;D;20250903;000000;8900;9027;8896.8;9025;485605
GLDRUB_TOM;D;20250904;000000;9050;9140;9034.8;9130;496987
GLDRUB_TOM;D;20250905;000000;9096;9160;9062;9134.2;433948
GLDRUB_TOM;D;20250906;000000;9140;9315;9140;9284.3;529766
GLDRUB_TOM;D;20250909;000000;9312;9574;9312;9558.6;445360
GLDRUB_TOM;D;20250910;000000;9644;9780.2;9630.3;9741;524415
GLDRUB_TOM;D;20250911;000000;9779;9883.8;9758.8;9862;739297
GLDRUB_TOM;D;20250912;000000;9871;9899.9;9724.6;9811.9;588767
GLDRUB_TOM;D;20250913;000000;9850;9881.9;9707.2;9747.6;570461
GLDRUB_TOM;D;20250916;000000;9662;9689.9;9477.4;9640.3;532260
GLDRUB_TOM;D;20250917;000000;9657;9784.7;9656.8;9759.4;443627
GLDRUB_TOM;D;20250918;000000;9714;9732;9640;9694;436005
GLDRUB_TOM;D;20250919;000000;9640.8;9670;9566.7;9640;1044396
GLDRUB_TOM;D;20250920;000000;9656;9737.3;9640.3;9715;272573
GLDRUB_TOM;D;20250923;000000;9865;9917;9822.4;9857.6;276967
GLDRUB_TOM;D;20250924;000000;9915.5;10050;9886.1;10043;713914
GLDRUB_TOM;D;20250925;000000;10046;10078.1;9930.3;9935;468872
GLDRUB_TOM;D;20250926;000000;9929;9991.8;9888.6;9944.5;319531
GLDRUB_TOM;D;20250927;000000;9950;10025.4;9926.6;9990;354567
GLDRUB_TOM;D;20250930;000000;10077.2;10100;10011.7;10100;423002
GLDRUB_TOM;D;20251001;000000;10139.5;10163.5;9970.2;10046;771850
GLDRUB_TOM;D;20251002;000000;10071;10089.4;9970;10009.7;674862
GLDRUB_TOM;D;20251003;000000;9944;10059.6;9860;9860;336386
GLDRUB_TOM;D;20251004;000000;9929.5;10153;9920.4;10120.5;335581
